"","pp_code","treatment","trial","block","pred_prob","pred_gain","pred_loss","pred_hotcold","uncens1_cens2","NrCards_perTrial","QneedAverage","Qtype1_average_5items","Qtype2_average_5items","Qtype1_average_4items","Qtype2_average_4items","Qtype1_average_3items"
"2180",52,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,7,48.125,50.6,51.2,55.75,56.25,47.6666666666667
"2181",52,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,2,48.125,50.6,51.2,55.75,56.25,47.6666666666667
"2182",52,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,5,48.125,50.6,51.2,55.75,56.25,47.6666666666667
"2183",52,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,0,48.125,50.6,51.2,55.75,56.25,47.6666666666667
"2184",52,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,6,48.125,50.6,51.2,55.75,56.25,47.6666666666667
"2185",52,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,3,48.875,60,72.4,69.25,71,75
"2186",52,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",2,10,48.875,60,72.4,69.25,71,75
"2187",52,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,2,48.875,60,72.4,69.25,71,75
"2188",52,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,20,48.875,60,72.4,69.25,71,75
"2189",52,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,8,48.875,60,72.4,69.25,71,75
"2190",52,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,20,48.875,60,72.4,69.25,71,75
"2191",52,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,11,48.875,60,72.4,69.25,71,75
"2192",52,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,27,48.875,60,72.4,69.25,71,75
"2193",52,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,9,48.875,60,72.4,69.25,71,75
"2194",52,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,12,48.875,60,72.4,69.25,71,75
"2195",52,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,1,48.875,60,72.4,69.25,71,75
"2196",52,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,6,48.875,60,72.4,69.25,71,75
"2197",52,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,3,48.875,60,72.4,69.25,71,75
"2198",52,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,23,48.875,60,72.4,69.25,71,75
"2199",52,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,6,48.875,60,72.4,69.25,71,75
"2200",52,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,11,48.875,60,72.4,69.25,71,75
"2201",52,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",2,3,48.875,60,72.4,69.25,71,75
"2202",52,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",1,8,48.875,60,72.4,69.25,71,75
"2203",52,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",1,12,48.875,60,72.4,69.25,71,75
"2204",52,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,6,48.875,60,72.4,69.25,71,75
"2205",52,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,13,48.875,60,72.4,69.25,71,75
"2206",52,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,3,48.875,60,72.4,69.25,71,75
"2207",52,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,15,48.875,60,72.4,69.25,71,75
"2208",52,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,4,48.875,60,72.4,69.25,71,75
"2209",53,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,0,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2210",53,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,14,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2211",53,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,2,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2212",53,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,0,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2213",53,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,6,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2214",53,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,10,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2215",53,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,3,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2216",53,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,1,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2217",53,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,10,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2218",53,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,3,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2219",53,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,0,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2220",53,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,10,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2221",53,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",2,7,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2222",53,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",1,12,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2223",53,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,0,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2224",53,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,9,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2225",53,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,2,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2226",53,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,3,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2227",53,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,12,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2228",53,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,1,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2229",53,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,8,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2230",53,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,1,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2231",53,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",1,7,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2232",53,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",1,3,55.75,66.6,58.6,62.75,66.5,54.6666666666667
"2233",53,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,5,51.5,58,48.4,60.25,52.75,53
"2234",53,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,19,51.5,58,48.4,60.25,52.75,53
"2235",53,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,2,51.5,58,48.4,60.25,52.75,53
"2236",53,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,20,51.5,58,48.4,60.25,52.75,53
"2237",53,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,8,51.5,58,48.4,60.25,52.75,53
"2238",53,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",2,12,51.5,58,48.4,60.25,52.75,53
"2239",53,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,8,51.5,58,48.4,60.25,52.75,53
"2240",53,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,19,51.5,58,48.4,60.25,52.75,53
"2241",53,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",2,9,51.5,58,48.4,60.25,52.75,53
"2242",53,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,6,51.5,58,48.4,60.25,52.75,53
"2243",53,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",2,1,51.5,58,48.4,60.25,52.75,53
"2244",53,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,8,51.5,58,48.4,60.25,52.75,53
"2245",53,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,1,51.5,58,48.4,60.25,52.75,53
"2246",53,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,1,51.5,58,48.4,60.25,52.75,53
"2247",53,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,5,51.5,58,48.4,60.25,52.75,53
"2248",53,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,0,51.5,58,48.4,60.25,52.75,53
"2249",53,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,10,51.5,58,48.4,60.25,52.75,53
"2250",53,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,10,51.5,58,48.4,60.25,52.75,53
"2251",53,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,15,51.5,58,48.4,60.25,52.75,53
"2252",53,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,19,51.5,58,48.4,60.25,52.75,53
"2253",53,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,4,51.5,58,48.4,60.25,52.75,53
"2254",53,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,15,51.5,58,48.4,60.25,52.75,53
"2255",53,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,20,51.5,58,48.4,60.25,52.75,53
"2256",53,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,8,51.5,58,48.4,60.25,52.75,53
"2257",54,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,4,54,60.6,59,58.75,67.75,55.6666666666667
"2258",54,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,3,54,60.6,59,58.75,67.75,55.6666666666667
"2259",54,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,6,54,60.6,59,58.75,67.75,55.6666666666667
"2260",54,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",2,5,54,60.6,59,58.75,67.75,55.6666666666667
"2261",54,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,8,54,60.6,59,58.75,67.75,55.6666666666667
"2262",54,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,1,54,60.6,59,58.75,67.75,55.6666666666667
"2263",54,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",1,6,54,60.6,59,58.75,67.75,55.6666666666667
"2264",54,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,6,54,60.6,59,58.75,67.75,55.6666666666667
"2265",54,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,5,54,60.6,59,58.75,67.75,55.6666666666667
"2266",54,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,1,54,60.6,59,58.75,67.75,55.6666666666667
"2267",54,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,1,54,60.6,59,58.75,67.75,55.6666666666667
"2268",54,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,2,54,60.6,59,58.75,67.75,55.6666666666667
"2269",54,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,1,54,60.6,59,58.75,67.75,55.6666666666667
"2270",54,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,3,54,60.6,59,58.75,67.75,55.6666666666667
"2271",54,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,4,54,60.6,59,58.75,67.75,55.6666666666667
"2272",54,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",2,4,54,60.6,59,58.75,67.75,55.6666666666667
"2273",54,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,3,54,60.6,59,58.75,67.75,55.6666666666667
"2274",54,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,3,54,60.6,59,58.75,67.75,55.6666666666667
"2275",54,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",2,2,54,60.6,59,58.75,67.75,55.6666666666667
"2276",54,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",1,5,54,60.6,59,58.75,67.75,55.6666666666667
"2277",54,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",2,10,54,60.6,59,58.75,67.75,55.6666666666667
"2278",54,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,5,54,60.6,59,58.75,67.75,55.6666666666667
"2279",54,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",1,3,54,60.6,59,58.75,67.75,55.6666666666667
"2280",54,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,2,54,60.6,59,58.75,67.75,55.6666666666667
"2281",54,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,8,55.5,50.2,64,45.75,68.75,39.6666666666667
"2282",54,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,7,55.5,50.2,64,45.75,68.75,39.6666666666667
"2283",54,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2284",54,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,3,55.5,50.2,64,45.75,68.75,39.6666666666667
"2285",54,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,1,55.5,50.2,64,45.75,68.75,39.6666666666667
"2286",54,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2287",54,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",1,4,55.5,50.2,64,45.75,68.75,39.6666666666667
"2288",54,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,0,55.5,50.2,64,45.75,68.75,39.6666666666667
"2289",54,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",1,3,55.5,50.2,64,45.75,68.75,39.6666666666667
"2290",54,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,2,55.5,50.2,64,45.75,68.75,39.6666666666667
"2291",54,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,8,55.5,50.2,64,45.75,68.75,39.6666666666667
"2292",54,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",2,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2293",54,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2294",54,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2295",54,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,3,55.5,50.2,64,45.75,68.75,39.6666666666667
"2296",54,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,0,55.5,50.2,64,45.75,68.75,39.6666666666667
"2297",54,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2298",54,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",1,5,55.5,50.2,64,45.75,68.75,39.6666666666667
"2299",54,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,3,55.5,50.2,64,45.75,68.75,39.6666666666667
"2300",54,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",1,2,55.5,50.2,64,45.75,68.75,39.6666666666667
"2301",54,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,1,55.5,50.2,64,45.75,68.75,39.6666666666667
"2302",54,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",1,1,55.5,50.2,64,45.75,68.75,39.6666666666667
"2303",54,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,1,55.5,50.2,64,45.75,68.75,39.6666666666667
"2304",54,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,0,55.5,50.2,64,45.75,68.75,39.6666666666667
"2305",55,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",2,8,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2306",55,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",2,3,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2307",55,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,11,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2308",55,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,2,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2309",55,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",2,2,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2310",55,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,10,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2311",55,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,10,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2312",55,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,16,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2313",55,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,15,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2314",55,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,7,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2315",55,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",2,7,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2316",55,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,1,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2317",55,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,10,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2318",55,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",2,17,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2319",55,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",2,2,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2320",55,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",2,3,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2321",55,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,6,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2322",55,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,6,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2323",55,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",2,2,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2324",55,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,16,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2325",55,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,6,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2326",55,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",2,8,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2327",55,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",1,10,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2328",55,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",1,10,40.5,85.8,52.6,84.75,61.25,80.3333333333333
"2329",55,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,9,41.25,71.8,65.6,84,76.25,78.6666666666667
"2330",55,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,12,41.25,71.8,65.6,84,76.25,78.6666666666667
"2331",55,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,14,41.25,71.8,65.6,84,76.25,78.6666666666667
"2332",55,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,14,41.25,71.8,65.6,84,76.25,78.6666666666667
"2333",55,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,15,41.25,71.8,65.6,84,76.25,78.6666666666667
"2334",55,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,9,41.25,71.8,65.6,84,76.25,78.6666666666667
"2335",55,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,8,41.25,71.8,65.6,84,76.25,78.6666666666667
"2336",55,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,7,41.25,71.8,65.6,84,76.25,78.6666666666667
"2337",55,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,12,41.25,71.8,65.6,84,76.25,78.6666666666667
"2338",55,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",1,15,41.25,71.8,65.6,84,76.25,78.6666666666667
"2339",55,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,8,41.25,71.8,65.6,84,76.25,78.6666666666667
"2340",55,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",1,7,41.25,71.8,65.6,84,76.25,78.6666666666667
"2341",55,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,6,41.25,71.8,65.6,84,76.25,78.6666666666667
"2342",55,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,7,41.25,71.8,65.6,84,76.25,78.6666666666667
"2343",55,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,15,41.25,71.8,65.6,84,76.25,78.6666666666667
"2344",55,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,11,41.25,71.8,65.6,84,76.25,78.6666666666667
"2345",55,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,10,41.25,71.8,65.6,84,76.25,78.6666666666667
"2346",55,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",2,7,41.25,71.8,65.6,84,76.25,78.6666666666667
"2347",55,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,14,41.25,71.8,65.6,84,76.25,78.6666666666667
"2348",55,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",2,11,41.25,71.8,65.6,84,76.25,78.6666666666667
"2349",55,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",2,10,41.25,71.8,65.6,84,76.25,78.6666666666667
"2350",55,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,8,41.25,71.8,65.6,84,76.25,78.6666666666667
"2351",55,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,11,41.25,71.8,65.6,84,76.25,78.6666666666667
"2352",55,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,6,41.25,71.8,65.6,84,76.25,78.6666666666667
"2353",56,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2354",56,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,1,49.375,81,27.6,85.75,31.5,81.3333333333333
"2355",56,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,5,49.375,81,27.6,85.75,31.5,81.3333333333333
"2356",56,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,3,49.375,81,27.6,85.75,31.5,81.3333333333333
"2357",56,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",2,3,49.375,81,27.6,85.75,31.5,81.3333333333333
"2358",56,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",1,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2359",56,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2360",56,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,0,49.375,81,27.6,85.75,31.5,81.3333333333333
"2361",56,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,1,49.375,81,27.6,85.75,31.5,81.3333333333333
"2362",56,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",1,5,49.375,81,27.6,85.75,31.5,81.3333333333333
"2363",56,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",2,9,49.375,81,27.6,85.75,31.5,81.3333333333333
"2364",56,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",2,7,49.375,81,27.6,85.75,31.5,81.3333333333333
"2365",56,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,17,49.375,81,27.6,85.75,31.5,81.3333333333333
"2366",56,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,14,49.375,81,27.6,85.75,31.5,81.3333333333333
"2367",56,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,0,49.375,81,27.6,85.75,31.5,81.3333333333333
"2368",56,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,0,49.375,81,27.6,85.75,31.5,81.3333333333333
"2369",56,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2370",56,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",2,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2371",56,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,1,49.375,81,27.6,85.75,31.5,81.3333333333333
"2372",56,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,1,49.375,81,27.6,85.75,31.5,81.3333333333333
"2373",56,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,0,49.375,81,27.6,85.75,31.5,81.3333333333333
"2374",56,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,15,49.375,81,27.6,85.75,31.5,81.3333333333333
"2375",56,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,4,49.375,81,27.6,85.75,31.5,81.3333333333333
"2376",56,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,1,49.375,81,27.6,85.75,31.5,81.3333333333333
"2377",56,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,12,52.25,39.4,57.2,49,60,49.6666666666667
"2378",56,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,15,52.25,39.4,57.2,49,60,49.6666666666667
